Airlines,city,FAA,IATA,ICAO,kind,latitude,longitude,max_runway,name,country,state
7,MISSOULA,MSO,MSO,KMSO,Large,46.916,-114.091,9501.0,MISSOULA INTL,United States,Montana
,AINSWORTH,ANW,ANW,,Large,42.579,-99.993,6824.0,AINSWORTH MUNI,United States,Nebraska
1,ALLIANCE,AIA,AIA,,Large,42.053,-102.804,9202.0,ALLIANCE MUNI,United States,Nebraska
,AURORA,AUH,,,Large,40.894,-97.995,4301.0,AURORA MUNI AL POTTER FLD,United States,Nebraska
,BEATRICE,BIE,,,Large,40.301,-96.754,5602.0,BEATRICE MUNI,United States,Nebraska
,BROKEN BOW,BBW,BBW,,Large,41.436,-99.642,4203.0,BROKEN BOW MUNI,United States,Nebraska
,Burwell,BUB,,,Large,41.777,-99.15,3212.0,CRAM FLD,United States,Nebraska
,CAMBRIDGE,CSB,,,Large,40.307,-100.162,4099.0,CAMBRIDGE MUNI,United States,Nebraska
1,CHADRON,CDR,CDR,,Large,42.838,-103.095,5711.0,CHADRON MUNI,United States,Nebraska
,COLUMBUS,OLU,OLU,KOLU,Large,41.448,-97.343,6800.0,COLUMBUS MUNI,United States,Nebraska
,COZAD,CZD,,,Large,40.869,-100.004,4201.0,COZAD MUNI,United States,Nebraska
,FAIRMONT,FMZ,,,Large,40.586,-97.573,4316.0,FAIRMONT STATE AFLD,United States,Nebraska
,FREMONT,FET,FET,,Large,41.449,-96.52,5500.0,FREMONT MUNI,United States,Nebraska
4,Grand Island,GRI,GRI,KGRI,Large,40.968,-98.31,7002.0,CENTRAL NEBRASKA RGNL,United States,Nebraska
,HASTINGS,HSI,HSI,,Large,40.605,-98.428,6451.0,HASTINGS MUNI,United States,Nebraska
4,KEARNEY,EAR,EAR,,Large,40.727,-99.007,7094.0,KEARNEY MUNI,United States,Nebraska
,KIMBALL,IBM,,,Large,41.188,-103.677,6199.0,KIMBALL MUNI ROBERT E ARRAJ FLD,United States,Nebraska
,Lexington,LXN,LXN,,Large,40.79,-99.776,5489.0,JIM KELLY FLD,United States,Nebraska
2,LINCOLN,LNK,LNK,KLNK,Large,40.851,-96.759,12901.0,LINCOLN,United States,Nebraska
1,MC COOK,MCK,MCK,,Large,40.206,-100.592,6449.0,MC COOK RGNL,United States,Nebraska
,MINDEN,0V3,,,Large,40.515,-98.946,3900.0,PIONEER VILLAGE FLD,United States,Nebraska
1,Norfolk,OFK,OFK,,Large,41.985,-97.435,5800.0,KARL STEFAN MEM,United States,Nebraska
3,NORTH PLATTE,LBF,LBF,KLBF,Large,41.126,-100.684,8000.0,NORTH PLATTE RGNL ARPT LEE BIRD FLD,United States,Nebraska
,Omaha,OFF,OFF,KOFF,Medium,41.118,-95.913,10700.0,OFFUTT AFB,United States,Nebraska
14,Omaha,OMA,OMA,KOMA,Large,41.303,-95.894,9502.0,EPPLEY AFLD,United States,Nebraska
,Oshkosh,OKS,,,Large,41.401,-102.355,4701.0,GARDEN CO,United States,Nebraska
2,Scottsbluff,BFF,BFF,KBFF,Large,41.874,-103.596,8279.0,WESTERN NEB RGNL WILLIAM B HEILIG FLD,United States,Nebraska
,SIDNEY,SNY,SNY,,Large,41.101,-102.985,6600.0,SIDNEY MUNI LLOYD W CARR FLD,United States,Nebraska
,Valentine,VTN,VTN,,Large,42.858,-100.548,4700.0,MILLER FLD,United States,Nebraska
,WAHOO,AHQ,,,Large,41.241,-96.594,4101.0,WAHOO MUNI,United States,Nebraska
,WAYNE,LCG,,,Large,42.242,-96.981,4200.0,WAYNE MUNI,United States,Nebraska
,,,,,Large,39.667,-119.876,9000.0,RENO STEAD,United States,Nevada
3,ELKO,EKO,EKO,KEKO,Large,40.825,-115.792,7214.0,ELKO RGNL,United States,Nevada
,FALLON,FLX,FLX,,Large,39.499,-118.749,5703.0,FALLON MUNI,United States,Nevada
,FALLON,NFL,NFL,KNFL,Medium,39.417,-118.701,14005.0,FALLON NAS,United States,Nevada
,INDIAN SPRINGS,INS,INS,,Medium,36.587,-115.673,9002.0,CREECH AFB,United States,Nevada
1,Las Vegas,VGT,VGT,,Large,36.211,-115.194,5004.0,NORTH LAS VEGAS,United States,Nevada
36,Las Vegas,LAS,LAS,KLAS,Large,36.08,-115.152,13113.0,MC CARRAN INTL,United States,Nevada
,LAS VEGAS,HND,HSH,,Large,35.973,-115.134,6501.0,HENDERSON EXECUTIVE,United States,Nevada
,Las Vegas,LSV,LSV,KLSV,Medium,36.236,-115.034,10123.0,NELLIS AFB,United States,Nevada
14,RENO,RNO,RNO,KRNO,Large,39.499,-119.768,10012.0,RENO TAHOE INTL,United States,Nevada
,TONOPAH,TNX,,,Medium,37.799,-116.781,12002.0,TONOPAH TEST RANGE,United States,Nevada
,WINNEMUCCA,WMC,WMC,,Large,40.897,-117.806,7000.0,WINNEMUCCA MUNI,United States,Nevada
,LEBANON,LEB,LEB,KLEB,Large,43.626,-72.304,5496.0,LEBANON MUNI,United States,New Hampshire
,MANCHESTER,MHT,MHT,KMHT,Large,42.933,-71.436,8914.0,MANCHESTER,United States,New Hampshire
,Nashua,ASH,ASH,,Large,42.782,-71.515,5501.0,BOIRE FLD,United States,New Hampshire
,PORTSMOUTH,PSM,PSM,KPSM,Medium,43.078,-70.823,11321.0,PORTSMOUTH INTL AT PEASE,United States,New Hampshire
,,,,,Large,39.219,-74.795,3304.0,WOODBINE MUNI,United States,New Jersey
,Andover,12N,,,Large,41.009,-74.738,1981.0,AEROFLEX ANDOVER,United States,New Jersey
5,ATLANTIC CITY,ACY,ACY,KACY,Large,39.458,-74.577,10000.0,ATLANTIC CITY INTL,United States,New Jersey
,Belmar-Farmingdale,BLM,BLM,,Large,40.187,-74.125,7300.0,MONMOUTH EXECUTIVE,United States,New Jersey
,Berlin,19N,,,Large,39.778,-74.948,2862.0,CAMDEN CO,United States,New Jersey
,BLAIRSTOWN,1N7,,,Large,40.971,-74.997,2854.0,BLAIRSTOWN,United States,New Jersey
,Burlington City,NJ24,,,Medium,39.697,-74.4,1800.0,WARREN GROVE RANGE,United States,New Jersey
1,Caldwell,CDW,CDW,,Large,40.875,-74.281,4418.0,ESSEX CO,United States,New Jersey
,CROSS KEYS,17N,,,Large,39.705,-75.033,3500.0,CROSS KEYS,United States,New Jersey
,HAMMONTON,N81,,,Large,39.667,-74.758,3602.0,HAMMONTON MUNI,United States,New Jersey
,LAKEHURST,NEL,NEL,KNEL,Medium,40.033,-74.353,5001.0,LAKEHURST NAES,United States,New Jersey
,LAKEWOOD,N12,,,Large,40.067,-74.178,2665.0,LAKEWOOD,United States,New Jersey
,LINDEN,LDJ,LDJ,,Large,40.617,-74.245,3677.0,LINDEN,United States,New Jersey
,Lumberton,N14,,,Large,39.934,-74.807,3496.0,FLYING W,United States,New Jersey
,Manville,47N,JVI,,Large,40.524,-74.598,3509.0,CENTRAL JERSEY RGNL,United States,New Jersey
,MILLVILLE,MIV,MIV,KMIV,Large,39.368,-75.072,6002.0,MILLVILLE MUNI,United States,New Jersey
1,MORRISTOWN,MMU,MMU,KMMU,Large,40.799,-74.415,5999.0,MORRISTOWN MUNI,United States,New Jersey
,Mt. Holly,VAY,LLY,,Large,39.943,-74.846,3911.0,SOUTH JERSEY RGNL,United States,New Jersey
41,NEWARK,EWR,EWR,KEWR,Large,40.693,-74.169,9577.0,NEWARK LIBERTY INTL,United States,New Jersey
,OLD BRIDGE,3N6,,,Large,40.33,-74.347,3194.0,OLD BRIDGE,United States,New Jersey
,Pittstown,N40,,,Large,40.566,-74.979,2439.0,SKY MANOR,United States,New Jersey
,PRINCETON/ROCKY HILL,39N,PCT,,Large,40.399,-74.659,3500.0,PRINCETON,United States,New Jersey
,Readington,N51,,,Large,40.584,-74.736,3735.0,SOLBERG HUNTERDON,United States,New Jersey
,Robbinsville,N87,,,Large,40.214,-74.602,3975.0,TRENTON ROBBINSVILLE,United States,New Jersey
,Somerville,SMQ,,,Large,40.626,-74.67,2733.0,SOMERSET,United States,New Jersey
,SUSSEX,FWN,,,Large,41.2,-74.623,2749.0,SUSSEX,United States,New Jersey
3,TETERBORO,TEB,TEB,KTEB,Large,40.85,-74.061,6230.0,TETERBORO,United States,New Jersey
,Toms River,MJX,MJX,,Large,39.927,-74.292,5949.0,ROBERT J MILLER AIR PARK,United States,New Jersey
2,TRENTON,TTN,TTN,KTTN,Large,40.277,-74.813,6006.0,TRENTON MERCER,United States,New Jersey
,Vincentown,N73,,,Large,39.904,-74.75,2880.0,RED LION,United States,New Jersey
,WEST MILFORD,4N1,,,Large,41.128,-74.347,3470.0,GREENWOOD LAKE,United States,New Jersey
,Wildwood,WWD,WWD,KWWD,Large,39.009,-74.908,4998.0,CAPE MAY CO,United States,New Jersey
,Wrightstown,WRI,WRI,KWRI,Medium,40.016,-74.592,10001.0,MC GUIRE AFB,United States,New Jersey
,,,,,Medium,35.04,-106.609,13793.0,ALBUQUERQUE INTL SUNPORT,United States,New Mexico
,Alamogordo,HMN,HMN,KHMN,Medium,32.853,-106.107,12800.0,HOLLOMAN AFB,United States,New Mexico
1,ALAMOGORDO,ALM,ALM,KALM,Large,32.84,-105.991,7006.0,ALAMOGORDO WHITE SANDS RGNL,United States,New Mexico
,Albuquerque,AEG,,,Large,35.145,-106.795,7400.0,DOUBLE EAGLE II,United States,New Mexico
,ARTESIA,ATS,ATS,,Large,32.853,-104.468,6301.0,ARTESIA MUNI,United States,New Mexico
,Belen,E80,,,Large,34.645,-106.834,6601.0,ALEXANDER MUNI,United States,New Mexico
2,Carlsbad,CNM,CNM,KCNM,Large,32.337,-104.263,7854.0,CAVERN CITY AIR TERMINAL,United States,New Mexico
,Clovis,CVS,CVS,KCVS,Medium,34.383,-103.322,10000.0,CANNON AFB,United States,New Mexico
2,CLOVIS,CVN,CVN,,Large,34.425,-103.079,6200.0,CLOVIS MUNI,United States,New Mexico
,DEMING,DMN,DMN,KDMN,Large,32.262,-107.721,6627.0,DEMING MUNI,United States,New Mexico
1,Farmington,FMN,FMN,,Large,36.741,-108.23,6516.0,FOUR CORNERS RGNL,United States,New Mexico
1,GALLUP,GUP,GUP,KGUP,Large,35.511,-108.789,7316.0,GALLUP MUNI,United States,New Mexico
2,Hobbs,HOB,HOB,,Large,32.688,-103.217,7398.0,LEA CO RGNL,United States,New Mexico
1,LAS CRUCES,LRU,LRU,KLRU,Large,32.289,-106.922,7499.0,LAS CRUCES INTL,United States,New Mexico
1,LAS VEGAS,LVS,LVS,,Large,35.654,-105.142,8198.0,LAS VEGAS MUNI,United States,New Mexico
,Lovington,E06,,,Large,32.954,-103.409,6000.0,LEA CO ZIP FRANKLIN MEM,United States,New Mexico
,PORTALES,PRZ,,,Large,34.145,-103.41,5700.0,PORTALES MUNI,United States,New Mexico
,RATON,RTN,RTN,,Large,36.742,-104.502,6328.0,RATON MUNI CREWS FLD,United States,New Mexico
3,ROSWELL,ROW,ROW,KROW,Large,33.302,-104.531,13001.0,ROSWELL INTL AIR CENTER,United States,New Mexico
,RUIDOSO,SRR,RUI,KSRR,Large,33.463,-105.535,8099.0,SIERRA BLANCA RGNL,United States,New Mexico
2,SANTA FE,SAF,SAF,,Large,35.617,-106.089,8342.0,SANTA FE MUNI,United States,New Mexico
,Socorro,95E,,,Medium,33.819,-106.645,4000.0,STALLION AAF,United States,New Mexico
,TAOS,SKX,TSM,,Large,36.458,-105.672,5798.0,TAOS RGNL,United States,New Mexico
1,TUCUMCARI,TCC,TCC,KTCC,Large,35.183,-103.603,7102.0,TUCUMCARI MUNI,United States,New Mexico
,White Sands,WSD,,,Medium,32.341,-106.403,6125.0,CONDRON AAF,United States,New Mexico
11,ALBANY,ALB,ALB,KALB,Medium,42.748,-73.802,7200.0,ALBANY INTL,United States,New York
4,BINGHAMTON,BGM,BGM,KBGM,Large,42.209,-75.98,7100.0,GREATER BINGHAMTON EDWIN A LINK FLD,United States,New York
13,BUFFALO,BUF,BUF,KBUF,Large,42.941,-78.732,8293.0,BUFFALO NIAGARA INTL,United States,New York
4,ELMIRA/CORNING,ELM,ELM,KELM,Large,42.16,-76.892,7000.0,ELMIRA CORNING RGNL,United States,New York
1,Farmingdale,FRG,FRG,KFRG,Large,40.729,-73.413,6827.0,REPUBLIC,United States,New York
,Fort Drum,GTB,,KGTB,Medium,44.056,-75.719,10000.0,WHEELER SACK AAF,United States,New York
4,Islip,ISP,ISP,KISP,Medium,40.795,-73.1,7006.0,LONG ISLAND MAC ARTHUR,United States,New York
3,ITHACA,ITH,ITH,,Large,42.491,-76.458,6601.0,ITHACA TOMPKINS RGNL,United States,New York
15,New York,LGA,LGA,KLGA,Large,40.777,-73.873,7000.0,LA GUARDIA,United States,New York
92,New York,JFK,JFK,KJFK,Large,40.64,-73.779,11966.0,JOHN F KENNEDY INTL,United States,New York
6,Newburgh,SWF,SWF,KSWF,Medium,41.504,-74.105,9818.0,STEWART INTL,United States,New York
3,NIAGARA FALLS,IAG,IAG,KIAG,Medium,43.107,-78.946,9829.0,NIAGARA FALLS INTL,United States,New York
1,Poughkeepsie,POU,POU,KPOU,Large,41.627,-73.884,5001.0,DUTCHESS CO,United States,New York
13,Rochester,ROC,ROC,KROC,Large,43.119,-77.672,8001.0,GREATER ROCHESTER INTL,United States,New York
,SCHENECTADY,SCH,SCH,KSCH,Large,42.852,-73.929,7000.0,SCHENECTADY CO,United States,New York
,Shirley,HWV,WSH,,Large,40.822,-72.869,4224.0,BROOKHAVEN,United States,New York
10,SYRACUSE,SYR,SYR,KSYR,Medium,43.111,-76.106,9003.0,SYRACUSE HANCOCK INTL,United States,New York
,Utica,,UCA,KUCA,Large,43.145,-75.384,6002.0,ONEIDA CO,United States,New York
,Westhampton Beach,FOK,FOK,,Large,40.844,-72.632,9000.0,FRANCIS S GABRESKI,United States,New York
7,White Plains,HPN,HPN,KHPN,Large,41.067,-73.708,6548.0,WESTCHESTER CO,United States,New York
,Albemarle,VUJ,,,Large,35.417,-80.151,5500.0,STANLY CO,United States,North Carolina
,ANDREWS,RHP,,,Large,35.195,-83.863,5500.0,ANDREWS MURPHY,United States,North Carolina
,ASHEBORO,HBI,,,Large,35.655,-79.895,5501.0,ASHEBORO RGNL,United States,North Carolina
6,ASHEVILLE,AVL,AVL,KAVL,Large,35.436,-82.542,8001.0,ASHEVILLE RGNL,United States,North Carolina
,BEAUFORT,MRH,,,Large,34.734,-76.661,4249.0,MICHAEL J SMITH FLD,United States,North Carolina
,BURLINGTON,BUY,,,Large,36.049,-79.475,5000.0,BURLINGTON ALAMANCE RGNL,United States,North Carolina
,Camp Mackall,HFF,HFF,,Medium,35.037,-79.498,5001.0,MACKALL AAF,United States,North Carolina
,CHAPEL HILL,IGX,,,Large,35.935,-79.066,4005.0,HORACE WILLIAMS,United States,North Carolina
21,CHARLOTTE,CLT,CLT,KCLT,Medium,35.214,-80.943,10000.0,CHARLOTTE DOUGLAS INTL,United States,North Carolina
,CHERRY POINT,NKT,,KNKT,Medium,34.901,-76.881,8984.0,CHERRY POINT MCAS,United States,North Carolina
,Clinton,CTZ,CTZ,,Large,34.975,-78.366,5000.0,SAMPSON CO,United States,North Carolina
,ELIZABETH CITY,ECG,ECG,KECG,Medium,36.261,-76.175,7219.0,ELIZABETH CITY CGAS RGNL,United States,North Carolina
,Fayetteville,POB,POB,KPOB,Medium,35.171,-79.014,7501.0,POPE AFB,United States,North Carolina
11,FAYETTEVILLE,FAY,FAY,KFAY,Large,34.991,-78.88,7213.0,FAYETTEVILLE RGNL GRANNIS FLD,United States,North Carolina
,Fort Bragg,FBG,FBG,KFBG,Medium,35.132,-78.937,4650.0,SIMMONS AAF,United States,North Carolina
,GOLDSBORO,GWW,,,Large,35.461,-77.965,5500.0,GOLDSBORO WAYNE MUNI,United States,North Carolina
,Goldsboro,GSB,GSB,KGSB,Medium,35.339,-77.961,11758.0,SEYMOUR JOHNSON AFB,United States,North Carolina
10,Greensboro,GSO,GSO,KGSO,Large,36.098,-79.937,10001.0,PIEDMONT TRIAD INTL,United States,North Carolina
1,Greenville,PGV,PGV,,Large,35.635,-77.385,6500.0,PITT GREENVILLE,United States,North Carolina
,HICKORY,HKY,HKY,KHKY,Large,35.741,-81.39,6400.0,HICKORY RGNL,United States,North Carolina
,Holly Ridge,14NC,,,Medium,34.517,-77.55,5382.0,CAMP DAVIS MCOLF,United States,North Carolina
,Holly Ridge,13NC,,,Medium,35.033,-77.25,4200.0,OAK GROVE MCOLF,United States,North Carolina
4,Jacksonville,OAJ,OAJ,,Large,34.829,-77.612,7100.0,ALBERT J ELLIS,United States,North Carolina
,JACKSONVILLE,NCA,,KNCA,Medium,34.708,-77.44,5114.0,NEW RIVER MCAS,United States,North Carolina
1,KINSTON,ISO,ISO,,Large,35.331,-77.609,11500.0,KINSTON RGNL JETPORT AT STALLINGS FLD,United States,North Carolina
,LUMBERTON,LBT,LBT,,Large,34.61,-79.059,5510.0,LUMBERTON MUNI,United States,North Carolina
2,Manteo,MQI,MEO,,Large,35.919,-75.696,4000.0,DARE CO RGNL,United States,North Carolina
,Maxton,MEB,MXE,,Large,34.792,-79.366,6489.0,LAURINBURG MAXTON,United States,North Carolina
,Morganton,MRN,MRN,,Large,35.82,-81.611,5500.0,FOOTHILLS RGNL,United States,North Carolina
,MOUNT AIRY,MWK,,,Large,36.46,-80.553,4302.0,MT AIRY SURRY CO,United States,North Carolina
,MOUNT OLIVE,W40,,,Large,35.223,-78.038,4251.0,MT OLIVE MUNI,United States,North Carolina
4,New Bern,EWN,EWN,KEWN,Large,35.073,-77.043,6004.0,CRAVEN CO RGNL,United States,North Carolina
,Pinehurst/Southern Pines,SOP,SOP,,Large,35.237,-79.391,5503.0,MOORE CO,United States,North Carolina
17,RALEIGH/DURHAM,RDU,RDU,KRDU,Large,35.878,-78.787,10000.0,RALEIGH DURHAM INTL,United States,North Carolina
,Roanoke Rapids,RZZ,RZZ,,Large,36.439,-77.709,4006.0,HALIFAX CO,United States,North Carolina
,ROCKY MOUNT,RWI,RWI,KRWI,Large,35.856,-77.892,7100.0,ROCKY MOUNT WILSON RGNL,United States,North Carolina
,SALISBURY,RUQ,SRW,,Large,35.646,-80.52,5500.0,ROWAN CO,United States,North Carolina
,Sea Level,12NC,,,Medium,34.883,-76.35,3678.0,ATLANTIC MCOLF,United States,North Carolina
,SHELBY,EHO,,,Large,35.256,-81.601,5002.0,SHELBY MUNI,United States,North Carolina
,SILER CITY,5W8,,,Large,35.704,-79.504,5001.0,SILER CITY MUNI,United States,North Carolina
,Southport,SUT,,,Large,33.929,-78.075,4000.0,BRUNSWICK CO,United States,North Carolina
,Swansboro,NJM,,,Medium,34.69,-77.03,3997.0,BOGUE MCALF,United States,North Carolina
,Wadesboro,AFP,,,Large,35.021,-80.077,5498.0,ANSON CO,United States,North Carolina
,Washington,OCW,,,Large,35.57,-77.05,5000.0,WARREN FLD,United States,North Carolina
7,WILMINGTON,ILM,ILM,KILM,Large,34.271,-77.903,8016.0,WILMINGTON INTL,United States,North Carolina
,WILSON,W03,,,Large,35.77,-77.97,4500.0,WILSON INDUSTRIAL AIR CNTR,United States,North Carolina
,Winston-Salem,INT,INT,KINT,Large,36.134,-80.222,6655.0,SMITH REYNOLDS,United States,North Carolina
9,BISMARCK,BIS,BIS,KBIS,Large,46.773,-100.746,8794.0,BISMARCK MUNI,United States,North Dakota
,CAVALIER,2C8,,,Large,48.784,-97.632,3300.0,CAVALIER MUNI,United States,North Dakota
1,DEVILS LAKE,DVL,DVL,,Large,48.114,-98.909,5509.0,DEVILS LAKE MUNI,United States,North Dakota
2,DICKINSON,DIK,DIK,,Large,46.797,-102.802,6400.0,DICKINSON THEODORE ROOSEVELT RGNL,United States,North Dakota
,EDGELEY,51D,,,Large,46.349,-98.736,3600.0,EDGELEY MUNI,United States,North Dakota
9,Fargo,FAR,FAR,KFAR,Large,46.921,-96.816,9000.0,HECTOR INTL,United States,North Dakota
,GRAND FORKS,RDR,RDR,,Medium,47.961,-97.401,12350.0,GRAND FORKS AFB,United States,North Dakota
5,GRAND FORKS,GFK,GFK,KGFK,Large,47.949,-97.176,7349.0,GRAND FORKS INTL,United States,North Dakota
2,JAMESTOWN,JMS,JMS,KJMS,Large,46.93,-98.678,6500.0,JAMESTOWN RGNL,United States,North Dakota
,MINOT,MIB,MIB,KMIB,Medium,48.416,-101.358,13197.0,MINOT AFB,United States,North Dakota
4,MINOT,MOT,MOT,KMOT,Large,48.259,-101.28,7700.0,MINOT INTL,United States,North Dakota
,MOHALL,HBC,,,Large,48.768,-101.537,3121.0,MOHALL MUNI,United States,North Dakota
,Valley City,6D8,,,Large,46.941,-98.018,4202.0,BARNES CO MUNI,United States,North Dakota
3,Williston,ISN,ISN,,Large,48.178,-103.642,6650.0,SLOULIN FLD INTL,United States,North Dakota
,AKRON,AKR,AKC,KAKR,Large,41.038,-81.467,5968.0,AKRON FULTON INTL,United States,Ohio
8,AKRON,CAK,CAK,KCAK,Large,40.916,-81.442,7601.0,AKRON CANTON RGNL,United States,Ohio
,ASHLAND,3G4,,,Large,40.903,-82.256,3502.0,ASHLAND CO,United States,Ohio
,ASHTABULA,HZY,JFN,,Large,41.778,-80.696,5197.0,ASHTABULA CO,United States,Ohio
,Athens/Albany,UNI,ATO,,Large,39.211,-82.231,5600.0,OHIO UNIVERSITY SNYDER FLD,United States,Ohio
,BARNESVILLE,6G5,,,Large,40.002,-81.192,4004.0,BARNESVILLE BRADFIELD,United States,Ohio
,Batavia,I69,,,Large,39.078,-84.21,3568.0,CLERMONT CO,United States,Ohio
,BLUFFTON,5G7,,,Large,40.885,-83.869,4126.0,BLUFFTON,United States,Ohio
,Bryan,0G6,,,Large,41.467,-84.507,4491.0,WILLIAMS CO,United States,Ohio
,Bucyrus,17G,,,Large,40.782,-82.975,3895.0,PORT BUCYRUS CRAWFORD CO,United States,Ohio
,Cadiz,8G6,,,Large,40.238,-81.013,3933.0,HARRISON CO,United States,Ohio
,Carrollton,TSO,,,Large,40.562,-81.077,4300.0,CARROLL CO TOLSON,United States,Ohio
,Celina,CQA,,,Large,40.484,-84.56,3795.0,LAKEFIELD,United States,Ohio
,Chillicothe,RZT,,,Large,39.44,-83.023,5404.0,ROSS CO,United States,Ohio
2,CINCINNATI,LUK,LUK,KLUK,Large,39.103,-84.419,6101.0,CINCINNATI MUNI LUNKEN FLD,United States,Ohio
,CINCINNATI,ISZ,,,Large,39.247,-84.389,3499.0,CINCINNATI BLUE ASH,United States,Ohio
,Circleville,CYO,,,Large,39.516,-82.982,4351.0,PICKAWAY CO MEM,United States,Ohio
15,CLEVELAND,CLE,CLE,KCLE,Large,41.412,-81.85,9000.0,CLEVELAND HOPKINS INTL,United States,Ohio
2,Cleveland,BKL,BKL,KBKL,Large,41.517,-81.683,6198.0,BURKE LAKEFRONT,United States,Ohio
1,Cleveland,CGF,CGF,KCGF,Large,41.565,-81.486,5102.0,CUYAHOGA CO,United States,Ohio
,Columbus,TZR,,,Large,39.901,-83.137,5500.0,BOLTON FLD,United States,Ohio
1,Columbus,OSU,OSU,KOSU,Large,40.08,-83.073,5004.0,OHIO STATE UNIVERSITY,United States,Ohio
7,Columbus,LCK,LCK,KLCK,Medium,39.814,-82.928,12102.0,RICKENBACKER INTL,United States,Ohio
12,Columbus,CMH,CMH,KCMH,Large,39.998,-82.892,10125.0,PORT COLUMBUS INTL,United States,Ohio
,Dayton,I73,,,Large,39.683,-84.243,3364.0,MORAINE AIR PARK,United States,Ohio
,DAYTON,MGY,MGY,,Large,39.589,-84.225,5000.0,DAYTON WRIGHT BROTHERS,United States,Ohio
8,Dayton,DAY,DAY,KDAY,Large,39.902,-84.219,10900.0,JAMES M COX DAYTON INTL,United States,Ohio
,Dayton,FFO,FFO,KFFO,Medium,39.826,-84.048,12601.0,WRIGHT PATTERSON AFB,United States,Ohio
,DEFIANCE,DFI,DFI,,Large,41.337,-84.429,4197.0,DEFIANCE MEM,United States,Ohio
,DELAWARE,DLZ,,,Large,40.28,-83.115,5000.0,DELAWARE MUNI,United States,Ohio
,East Liverpool,02G,,,Large,40.673,-80.641,3503.0,COLUMBIANA CO,United States,Ohio
1,FINDLAY,FDY,FDY,,Large,41.012,-83.669,6498.0,FINDLAY,United States,Ohio
,FOSTORIA,FZI,,,Large,41.191,-83.395,4198.0,FOSTORIA METRO,United States,Ohio
,FREMONT,14G,,,Large,41.333,-83.161,4137.0,FREMONT,United States,Ohio
,FREMONT,S24,,,Large,41.296,-83.037,5500.0,SANDUSKY CO RGNL,United States,Ohio
,GALION,GQQ,GQQ,,Large,40.753,-82.724,3505.0,GALION MUNI,United States,Ohio
,HAMILTON,HAO,HAO,,Large,39.364,-84.522,5500.0,BUTLER CO RGNL,United States,Ohio
,HARRISON,I67,,,Large,39.259,-84.774,2823.0,CINCINNATI WEST,United States,Ohio
,Hillsboro,HOC,,,Large,39.189,-83.539,3520.0,HIGHLAND CO,United States,Ohio
,Jackson,I43,,,Large,38.981,-82.578,5201.0,JAMES A RHODES,United States,Ohio
,KENT,1G3,,,Large,41.151,-81.415,4000.0,KENT STATE UNIVERSITY,United States,Ohio
,Kenton,I95,,,Large,40.611,-83.644,4201.0,HARDIN CO,United States,Ohio
,Lancaster,LHQ,,,Large,39.756,-82.657,5004.0,FAIRFIELD CO,United States,Ohio
,LEBANON,I68,,,Large,39.462,-84.252,4092.0,LEBANON WARREN CO,United States,Ohio
,LIMA,AOH,AOH,,Large,40.707,-84.027,5149.0,LIMA ALLEN CO,United States,Ohio
,London,UYF,,,Large,39.933,-83.462,4001.0,MADISON CO,United States,Ohio
,LORAIN/ELYRIA,LPR,LPR,,Large,41.344,-82.178,5002.0,LORAIN CO RGNL,United States,Ohio
,MANSFIELD,MFD,MFD,KMFD,Large,40.821,-82.517,9001.0,MANSFIELD LAHM RGNL,United States,Ohio
,MARION,MNN,MNN,,Large,40.616,-83.063,5000.0,MARION MUNI,United States,Ohio
,Marysville,MRT,,,Large,40.225,-83.352,4218.0,UNION CO,United States,Ohio
,MEDINA,1G5,,,Large,41.131,-81.765,3556.0,MEDINA MUNI,United States,Ohio
,MIDDLEFIELD,7G8,,,Large,41.45,-81.063,3500.0,GEAUGA CO,United States,Ohio
,Middletown,MWO,MWO,,Large,39.531,-84.395,6100.0,HOOK FLD MUNI,United States,Ohio
,Millersburg,10G,,,Large,40.537,-81.954,3498.0,HOLMES CO,United States,Ohio
,MOUNT GILEAD,4I9,,,Large,40.525,-82.85,3497.0,MORROW CO,United States,Ohio
,Mt Vernon,4I3,,,Large,40.329,-82.524,5001.0,KNOX CO,United States,Ohio
,Mt. Vernon,6G4,,,Large,40.365,-82.496,3312.0,WYNKOOP,United States,Ohio
,NAPOLEON,7W5,,,Large,41.374,-84.068,3956.0,HENRY CO,United States,Ohio
,NEW LEXINGTON,I86,,,Large,39.692,-82.198,3498.0,PERRY CO,United States,Ohio
,New Philadelphia,PHD,PHD,,Large,40.471,-81.42,3950.0,HARRY CLEVER FLD,United States,Ohio
,NEWARK,VTA,,,Large,40.025,-82.462,4649.0,NEWARK HEATH,United States,Ohio
,Oxford,OXD,OXD,,Large,39.502,-84.784,4011.0,MIAMI UNIVERSITY,United States,Ohio
,PHILLIPSBURG,3I7,,,Large,39.913,-84.4,3000.0,PHILLIPSBURG,United States,Ohio
,Port Clinton,PCW,,,Large,41.516,-82.869,5004.0,CARL R KELLER FLD,United States,Ohio
,Portsmouth,PMH,PMH,,Large,38.84,-82.847,5006.0,GREATER PORTSMOUTH RGNL,United States,Ohio
,Ravenna,29G,,,Large,41.21,-81.252,3500.0,PORTAGE CO,United States,Ohio
,Sandusky,SKY,SKY,,Large,41.433,-82.652,3559.0,GRIFFING SANDUSKY,United States,Ohio
,Sebring,3G6,,,Large,40.906,-81.0,2768.0,TRI CITY,United States,Ohio
